channel_id,channel_title,custom_url,description,country,published_at,subscriber_count,video_count,view_count,keywords,channel_url
UCR-E-Pf9HwAxqJqG0u2zMxw,MoneyWiseMinutiae,@moneywiseminutiae,"""🔍 Discover the World of Finance 🔍
Uncover fascinating facts about money, economics, and the financial world in quick, engaging videos. Join us for a journey through the intriguing realms of currency, markets, and economic concepts. Get your daily dose of financial wisdom with our MoneyWise Minutiae!""

#moneywiseminutiae
#finance 
#money 
#economics 
#currency 
#marketcrash 
#financialwisdom 
#financialeducation 
#personalfinance 
#investing 
#trading 
#economicsexplained 
#financeforbeginners 
",US,2023-08-26T12:49:04.093137Z,617,102,203561,"MoneywiseMinutiae economics investing money ""economics explained"" ""investing for beginners"" ""economics 101"" ""keynesian economics"" ""austrian economics"" ""financial economics"" ""keynesian economics explained"" ""austrian economics explained"" ""understanding economics"" ""long term investing"" ""foreign exchange economics"" ""investor’s guide to behavioural economics"" ""economics for beginners"" ""forex trading economics"" ""foreign exchange economics explained"" ""economics explained foreign exchange""",https://www.youtube.com/channel/UCR-E-Pf9HwAxqJqG0u2zMxw
UCc3-bX85DVSXJHaSSKiABtw,Hey! Guess What,@factsforkids,"Are you a parent or a teacher looking for a fun, entertaining, and engaging way for children to learn?

Hey! Guess What? is a kid-friendly learning channel created for kids by kids that will help jumpstart children's education. 

As parents as well as a teacher, that is exactly what we were looking for too. This is why we created our channel Hey! Guess What. 

Her On Hey! Guess What kids will discover topics from U.S History to the Solar System and everything in between while on YouTube!!

Subsc",US,2017-12-10T18:59:40Z,77000,521,26043573,"homeschool ""homeschool moms"" ""kids learning videos"" ""learning videos"" ""facts for kids"" science ""teacher resources"" education ""teacher resource"" homeschooling educational ""educational videos"" ""history for kids"" ""science for kids"" ""family friendly"" ""kid friendly videos"" ""homeschool video lessons"" ""homeschool video youtube"" ""hey guess what"" ""homeschooling curriculum"" ""middle school educational videos"" montessori ""i teach k"" ""remote learning"" ""distance learning""",https://www.youtube.com/channel/UCc3-bX85DVSXJHaSSKiABtw
UCHd62-u_v4DvJ8TCFtpi4GA,Washington Post,@washingtonpost,"Live coverage, breaking news, analysis and more from The Washington Post.

Comments and community are moderated according to these rules: http://wapo.st/rules",US,2006-06-30T21:32:19Z,2800000,23794,1534915867,"""Washington Post"" ""Washington Post video"" national republican democrat ""washington DC"" politics Trump ""Donald Trump"" video explainer headlines newspaper ""the hill"" ""capitol hill"" report reporter journalism journalist ""the washington post"" ""news coverage"" ""fact check"" news",https://www.youtube.com/channel/UCHd62-u_v4DvJ8TCFtpi4GA
UCh4f3NyOzqGwZfwTSX78QfQ,PW OnlyIAS,@onlyiasnothingelse,"Want to know about PW-OnlyIAS ?
PW and Only IAS have always been a name on students’ minds for being organizations that brought transformatory measures when it came to quality content, personalized supervision, right guidance, all wrapped in affordable methods.
Now, this legacy would be carried forward in a more combined, organized and robust manner.
While being committed to our promises and initiatives, we have always tried to follow ‘No Pseudo-Promises Policy’. We deliver what we promise while",IN,2015-11-26T07:14:33Z,1970000,11416,350156994,"ias upsc ""ias prelim"" ""ias mains"" ""how to prepare for UPSC"" ""how to prepare for civil services"" ""current affairs discussion for UPSC"" ""UPSC Preparation 2022"" ""UPSC Prelim complete preparation"" ""UPSC best channel"" ""UPSC complete taiyari"" ""UPSC Prelims"" ""UPSC Mains"" ""The hindu"" ""The hindu newspaper"" ""Current affairs in hindi"" ""Mains preparation in hindi"" ""best free content for UPSC""",https://www.youtube.com/channel/UCh4f3NyOzqGwZfwTSX78QfQ
UCm7lHFkt2yB_WzL67aruVBQ,Hindustan Times,@ht-videos,"Hindustan Times Videos bring you news, views and explainers about current issues in India and across the globe. We’re always excited to report the news as quickly as possible, use new technological tools to reach you better and tell stories with a 360 degree view to give you a better understanding of the world around you.  

Our YouTube Network: 
Hindustan Times: https://www.youtube.com/user/ht
HT Auto: https://www.youtube.com/c/HTAuto/videos
HT Tech: https://www.youtube.com/channel/UCUmhg3QldZi",IN,2005-11-16T02:41:16Z,8560000,94176,6741223112,"""world news"" ""us news"" ""international news"" ""Trump news"" ""Donald Trump news"" ""UK News"" ""Breaking News"" ""english news today"" ""latest english news"" ""english news updates"" ""us latest news"" Israel Gaza IDF Hezbollah Hamas Iran Khamenei putin Russia Jaishankar ""Xi Jinping"" China Philippines NATO US trump ""donald trump"" ""us news"" ""world news"" ""russia ukraine war"" ""vladimir putin"" zelensky netanyahu ""trump live"" ""us president"" ""trump latest news"" ""hindustan times"" ""ht live"" ""nigel farage""",https://www.youtube.com/channel/UCm7lHFkt2yB_WzL67aruVBQ
UC_gUM8rL-Lrg6O3adPW9K1g,WION,@wion,"WION -The World is One News, examines global issues with in-depth analysis. We provide much more than the news of the day. Our aim to empower people to explore their world. With our Global headquarters in New Delhi, we bring you news on the hour, by the hour. We deliver information that is not biased. We are journalists who are neutral to the core and non-partisan when it comes to the politics of the world. People are tired of biased reportage and we stand for a globalised united world. So for u",IN,2016-05-19T12:55:08Z,10200000,236597,6244278450,"""World News"" ""Breaking News"" ""Political News"" ""Live News"" ""Latest News"" ""News Today"" ""National News"" wion ""wion news"" gravitas ""english news"" ""international news"" ""china news"" ""india news"" ""national news"" ""english news"" ""english news live"" ""gravitas news"" ""pakistan news"" ""china news"" ""omicron news"" ""omicron variant"" ""world news"" ""world news"" news ""wion news"" ""National news"" ""top news"" ""coronavirus news"" ""india china news"" ""latest english news"" WION ""world dna"" ""climate tracker""",https://www.youtube.com/channel/UC_gUM8rL-Lrg6O3adPW9K1g
UC9IBv9i3bTd6zKS2hlj7-Bw,Parcham Classes,@parchamclasses,"Welcome to Parcham Classes – where your journey to ace government exams begins!
Prepare confidently for SSC, UPSC, Banking, Railway, State PCS, & more with expert faculty-led sessions, daily current affairs, & smart mnemonics.
Our hallmark: crisp lecture delivery, comprehensive playlists, regular practice quizzes, affordable PDFs, & exclusive crash courses designed for maximum results.

Key Features:
-Daily Current Affairs for all exams
-Mnemonics & shortcuts to master Static GK, Geography, Poli",IN,2017-01-11T09:01:53Z,3370000,3931,282948082,"Parcham ""Parcham Classes"" ""Parcham Classes Current Affairs"" ""Competitive Exams"" ""Current Affairs for all exams"" ""UPSC Exam"" ""SSC Exam"" ""Weekly Current Affairs"" ""Banking Exams"" ""Live Classes"" ""Exam Preparation"" ""Online LIVE Class"" ""Government Exams"" ""Parcham CA"" ""Preparations for UPSC"" ""SSC GD Constable"" ""Monthly Current Affairs"" UPSC SSC AFCAT ""IPBS PO"" ""SBI Exams"" ""Parcham Classes Current Affairs"" ""RBI Exams"" ""Current Affairs Today"" ""Daily Current Affairs""",https://www.youtube.com/channel/UC9IBv9i3bTd6zKS2hlj7-Bw
UCYwsi7Jol34Xo1lRySMtpMw,Kalyan Vishwakarma,@kalyanvishwakarma,"I like to share information and facts about Money, Productivity, Habits, Spiritual, and Relationships. Which will improve our Health, Wealth, love, and Happiness.",,2018-06-07T13:41:53Z,710,15,13897,,https://www.youtube.com/channel/UCYwsi7Jol34Xo1lRySMtpMw
UCPaSu8qnjJhF1vkXVOGojBQ,MarketWatch,@marketwatch,"The more visual side of MarketWatch: Catch the latest videos on business, investing and personal finance.",US,2014-05-08T18:23:27Z,83000,966,7181266,"marketwatch investing markets business news stocks ""dow jones""",https://www.youtube.com/channel/UCPaSu8qnjJhF1vkXVOGojBQ
UCFAdRzdogoJg5ctT8ZALp3g,Rishi Sunak,@rishisunak,"The official YouTube channel of Rishi Sunak, former Prime Minister of the United Kingdom.

Promoted by Sam Gibbs on behalf of Rishi Sunak MP, both at Unit 1, Omega Business Village, Northallerton, North Yorkshire DL6 2NJ
",GB,2015-09-07T19:30:41Z,656000,456,157001192,"politics economics news rishi sunak government ""prime minister"" government ""number 10""",https://www.youtube.com/channel/UCFAdRzdogoJg5ctT8ZALp3g
UC5lbyL9e2Nxqev5_kWtZCwg,Prepp - IAS,@preppias,"Welcome to Prepp - IAS, your premier source for UPSC Civil Services Examination guidance. 

Our team consists of experienced Mentors who have collectively appeared for 60+ UPSC CSE Mains Examinations and 40+ UPSC IAS Interviews.

Our mission is to equip aspiring IAS officers with essential resources and strategies for success. 

What makes us exceptional?
✅In-depth current affairs analysis and exam pattern breakdowns.
✅Expert tips tailored for effective UPSC preparation.
✅Focused discussions on ",IN,2020-12-01T07:48:29.696706Z,258000,4591,24980401,"UPSC IAS ""UPSC CSE"" ""UPSC strategy"" Prelims Mains ""Current affairs"" toppers ""UPSC toppers"" ""State PSC"" ""Civil Services"" ""UPSC fullform"" ""UPSC preparations"" ""UPSC preparation"" ""IAS preparation"" ""daily current affairs"" ""Current affairs for UPSC"" ""NCERT for UPSC"" prepp ""prepp - ias"" ""UPSC strategy"" ""Toppers interview"" ""UPSC preparation strategy"" ""upsc mentorship program"" ""upsc mentorship""",https://www.youtube.com/channel/UC5lbyL9e2Nxqev5_kWtZCwg
UC9ijza42jVR3T6b8bColgvg,Kitco NEWS,@kitco,"At Kitco News, we deliver insightful, reliable, comprehensive investment news and analysis. We provide a range of opinions and perspectives allowing our viewers to make informed decisions. Our journalists interview experts, analysts, traders, authors and industry leaders across various sectors, including precious metals, cryptocurrencies, commodities, finance, geopolitics and technology.

Stay ahead of the curve with our exclusive event and conference coverage from around the globe. Catering to ",US,2010-09-11T03:26:52Z,734000,4749,184177889,"""kitco news"" kitco gold silver ""gold price"" FOREX economy finance platinum rhodium palladium crypto bitcoin ""gold news"" ""silver news"" ""economy news"" ""silver price"" ""market news"" ""Crypto News"" ""crypto currencies breaking"" ""business news"" ""cryptocurrencies latest news"" ""etherium news"" ""nft news"" metaverse ""solana news"" ""stablecoin news"" ""crypto market news"" ""coin market cap news""",https://www.youtube.com/channel/UC9ijza42jVR3T6b8bColgvg
UCuuTCooIMbBFHNbPcSS70uw,SBS News,@sbsnews,"SBS News is Australia's trusted news source for the latest news from Australia and across the world.

Contributions to this page should comply with SBS' Network Terms and Conditions and Privacy Policy which are linked clearly below.

Network Terms and Conditions
http://sbs.com.au/terms

Privacy Policy
http://sbs.com.au/privacy

Feedback or Complaints
http://sbs.com.au/complaints
",AU,2009-10-13T01:21:17Z,559000,8208,235361998,"SBS Australia ""breaking news"" ""international news"" ukraine ""joe biden"" russia ""ukraine war"" ""news today"" auspol trump gaza hamas israel ""Israel hamas war gaza"" ""trump news"" ""yemen news"" houthis ""sbs news australia"" ""sbs world news""",https://www.youtube.com/channel/UCuuTCooIMbBFHNbPcSS70uw
UC0_VN4m_OkCJA50xnxU4T5w,Not An Economist,@notaneconomist,"The channel is active, Thomas Sowell biography is coming by the end of 2025, stay subscribed! 

The curious task of this channel is to preserve individual freedoms and unveil the destructive results of collectivistic thinking, despite the good intentions of its proponents.
",US,2021-09-06T20:53:18.856236Z,1170,57,153435,"""role of government"" ""role of government and freedom"" ""how inflation is a tax"" ""how inflation is taxation"" ""why inflation is tax"" ""inflation tax explained"" ""why inflation is taxation"" ""third party effects"" ""research and third party effects"" ""economics research paper"" ""not an economist"" ""Milton Friedman"" ""Ayn Rand"" ""Peter Schiff Inflation"" Equality ""equality of outcome vs equality of opportunity"" ""mont pelerin society"" ""government and economics"" ""why equality is impossible"" ""why equality""",https://www.youtube.com/channel/UC0_VN4m_OkCJA50xnxU4T5w
UCw5TLrz3qADabwezTEcOmgQ,Groww,@groww,"Welcome to Groww’s official YouTube channel!✨ 

Discover stock market content that is tailored just for you! 💰

From in-depth analysis to regular updates, our videos will guide you through market volatility, empowering you to make informed investment decisions. And just to be super clear, we're here to educate and enable, not advise.  

So, what are you waiting for? Subscribe now and stay informed! 

It’s time to get, set, Groww! 🚀

Follow us on Telegram: http://t.me/GrowwHQ

Research Analyst di",IN,2017-06-23T09:38:45Z,2440000,2872,225844521,"""Groww App"" Groww ""Groww Stocks"" ""stock market for beginners"" ""stock market"" ""groww app stock market"" ""groww app kaise use kare"" ""groww app"" hindi ""basics of stock market"" ""stocks in news"" ""fundamental analysis of stocks"" ""how to invest in stocks"" ""stocks to buy"" ""dividend stocks"" ""investing in stocks for beginners"" ""how to trade stocks"" ""stocks to buy today"" ""stocks for beginners"" ""best dividend stocks"" ""investing in stocks"" ""technical analysis of stocks"" ""multibagger stocks""",https://www.youtube.com/channel/UCw5TLrz3qADabwezTEcOmgQ
UCoG03XFD_mWMrn9xNDL8fkg,ClevelandFed,@clevelandfed,"The Federal Reserve Bank of Cleveland was established in 1914 as a part of the Federal Reserve System, the central bank of the United States. The Bank's main office took up residence in its current home in the heart of downtown Cleveland in 1923.

The Federal Reserve Bank of Cleveland serves the Fourth Federal Reserve District, which comprises Ohio, western Pennsylvania, eastern Kentucky, and the northern panhandle of West Virginia. It is one of twelve regional Reserve Banks, that together with ",,2009-05-29T18:35:12Z,1850,95,193143,Federal Reserve Bank of Cleveland,https://www.youtube.com/channel/UCoG03XFD_mWMrn9xNDL8fkg
UCG14_LpyA1OI2oIE1VieKow,Not a Long Story,@prabhatpoddar,"This channel is about making knowledge accessible, to understand diverse topics in an easy way and language. We will talk about anything under the some which may enhance you understanding of the world around you.

We will sometimes make videos for students with focus on their competative exams, otherwise this is a channel for general viewing and enjoyment.

Hi I am Prabhat Poddar, I worked as Deputy Manager in SBI for 7 years 3 Months. I am trading in stock market since 2000, currently i am a fa",IN,2010-06-02T17:46:24Z,33300,637,2928257,"English Vocabulary Grammer Economics Frauds Interesting Stories Wars History Money Competative Exams Movies ""current affairs"" information politics news analysis ""world events"" conflict wars ""lets talk world"" ""let's talk world"" ""prabhat poddar""",https://www.youtube.com/channel/UCG14_LpyA1OI2oIE1VieKow
UCwLYfcuTNUl-WmD3cl3dszg,Fadhel Kaboub,@fadhel-kaboub,"Fadhel Kaboub is an associate professor of economics at Denison University, and the president of the Global Institute for Sustainable Prosperity. He is the author of Global South Perspectives on substack. Dr. Kaboub is an expert on designing public policies to enhance monetary and economic sovereignty in the Global South, build resilience, and promote equitable and sustainable prosperity. You can follow him on LinkedIn, X/Twitter, Bluesky, YouTube, and TikTok @FadhelKaboub. ",US,2015-03-22T15:55:45Z,3380,78,44898,"Climate Energy Development Geopolitica Africa ""Global South"" Economics Sustainability MMT EU China US BRICS ""Just Transition"" ""Climate Finance"" ""Industrial Policies""",https://www.youtube.com/channel/UCwLYfcuTNUl-WmD3cl3dszg
UCvkAdsbzyp_n3H-54vyoIBQ,Mini Sethi,@minisethi10,"Classes by Mini Sethi on Economics, Management & Laws",IN,2018-12-28T14:15:47Z,83200,1292,13780827,"Management Economics HRM ""UGC Net""",https://www.youtube.com/channel/UCvkAdsbzyp_n3H-54vyoIBQ
UCwAdQUuPT6laN-AQR17fe1g,Pranjal Kamra,@pranjalkamra,"Finology is the #FinancialFreedom Company! 

👉10 minute Financial Plan
👉Easy Stock Screener
👉30 Stocks to Invest 

#FinancialFreedom",IN,2011-05-13T16:08:58Z,6450000,351,375697210,,https://www.youtube.com/channel/UCwAdQUuPT6laN-AQR17fe1g
UCoaq_YL-1PHRUQvaKTHmrLQ,All In Tamizh,@allintamizh,"Welcome to All in thamizh

ஒரு நிமிடத்தில் ஒரு தகவல் itha change panni long vdo panna start pannitom, 

Support us

🤍",IN,2022-01-10T12:01:47.399533Z,299000,1301,130872476,"allintamizh ""all in tamizh"" allintamil ""all in tamil"" allintsamizh ""all in tsmizh"" allintsmizh ""all in tsamizh"" allintamizhchannel ""all in tamizh channel"" ""all in tqmizh"" allintqmizh ""all in tamil channel"" allintamizhchannel alintamizh ""al in tamizh"" ""all intamizh"" ""allin tamizh"" allintamill allintamizhh allintami allint allintam allintami allintamiz ""all in"" ""all in tam"" ""all in tamil"" ""all in tami"" ""all in tamiz"" ""all in in"" ""all in tamlzh"" tamizhall tamizh allintamizhzh allinta allintamilz al",https://www.youtube.com/channel/UCoaq_YL-1PHRUQvaKTHmrLQ
UCHxszOdxcvUOOrOu3z3TwUQ,Geo News English,@geonewseng,"𝗪𝗲𝗹𝗰𝗼𝗺𝗲 𝘁𝗼 𝗚𝗲𝗼 𝗡𝗲𝘄𝘀 𝗘𝗻𝗴𝗹𝗶𝘀𝗵: 𝗣𝗮𝗸𝗶𝘀𝘁𝗮𝗻’𝘀 𝗧𝗼𝗽 𝗘𝗻𝗴𝗹𝗶𝘀𝗵 & 𝗨𝗿𝗱𝘂 𝗡𝗲𝘄𝘀 𝗖𝗵𝗮𝗻𝗻𝗲𝗹
As the official English-language digital arm of Geo News—Pakistan's #1 News network—we bring you the latest breaking news, political updates, international affairs, and exclusive stories in English for a global audience.

#TrumpInSaudiArabia #TrumpVisit2025 #USSaudiRelations #geonewsenglish  #Pakistanenglishnews #latestenglishnews #PakistanNews #BreakingNews #NewsInEnglish #PakistaniPolitics #SouthAsiaNews #GeoNewsLive #Worl",PK,2022-10-13T12:58:01.780982Z,104000,2380,37284422,"""geo news"" ""geo english"" ""geo tv"" geo.tv ""geo news english"" ""geo live"" ""geo documentary"" Headlines ""today headlines"" ""Geo news today"" ""Geo News today pm today"" ""Geo News Headlines"" ""Pakistan News"" ""Latest News"" ""Breaking News"" ""Pakistan Today News"" ""Latest Pakistan News"" ""Latest Headline News"" Live ""Live News"" ""imran khan speech"" ""imran khan live"" ""imran khan news""",https://www.youtube.com/channel/UCHxszOdxcvUOOrOu3z3TwUQ
UCzF4Ryn8TKn64md77gS5Q5Q,11Alive,@11alive,"Welcome to 11Alive. We believe that news shouldn't be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

From life-changing investigations, uncut interviews, to live streams of the area's biggest trials, 11Alive is your source.

11Alive is the NBC affiliate in Atlanta, Georgia. Visit 11Alive.com for more.",US,2017-02-17T02:46:41Z,2580000,137339,1581927412,"11Alive Atlanta ""Atlanta news"" NBC ""11Alive live"" ""Atlanta live news"" ""weather in atlanta"" ""weather in georgia"" ""is atlanta expensive"" ""can i afford atlanta?"" ""big story in georgia"" ""breaking news in atlanta"" ""what is the atlanta weather forecast?"" ""georgia politics"" ""breaking news in georgia"" ""breaking news in atlanta area""",https://www.youtube.com/channel/UCzF4Ryn8TKn64md77gS5Q5Q
UCm7xZ9sbqhuARuDDcckh8Jg,INDmoney,@indmoney,"Welcome to INDmoney's official Youtube channel!

With INDmoney, your money works Day & Night - Invest in Indian markets during the day and US Markets in the night, all from one app. Invest in Stocks, F&O, Mutual Funds, ETFs, NPS & more.

From staying on top of market trends to explaining the complex finance jargons in simpler manner, we are there to empower you on your financial freedom journey.  

So, what are you waiting for? Subscribe now and stay informed! Hit us up with your questions or su",IN,2020-06-01T13:20:06.80969Z,1240000,1162,187692584,"finance ""mutual funds"" stocks ""us stocks"" ""money management"" ""financial advice"" ""finance tips"" indmoney ""ind money"" ""invest in us stocks from india"" ""invest in us stocks"" ""indmoney app"" ""ind money app"" ""financial freedom"" ""invest in us stocks from india"" ""how to invest in us stocks from india"" ""us market investments"" ""stock market"" investment ""personal finance"" ""wealth creation"" ""stock market for beginners"" ""mutual funds"" sip trading ""share market"" nifty ""us stocks"" ipo ""fixed deposit""",https://www.youtube.com/channel/UCm7xZ9sbqhuARuDDcckh8Jg
UCEAZeUIeJs0IjQiqTCdVSIg,Yahoo Finance,@yahoofinance,"Yahoo Finance aims to help investors of all kinds build and maintain their wealth. Yahoo Finance videos on YouTube dissect markets, data, trends, and real-life financial issues for individual investors, industry leaders, and households through insightful interviews and detailed supercuts across various themes.",US,2018-06-29T15:29:27Z,1440000,58619,515030451,"yahoo finance news business money stocks videos ""yahoo news"" ""yahoo finance"" ""live market news"" ""market news"" recession ""Yahoo Finance Premium"" economy ""stock market"" ""stock market today""",https://www.youtube.com/channel/UCEAZeUIeJs0IjQiqTCdVSIg
UCxcrzzhQDj5zKJbXfIscCtg,ABC News In-depth,@abcnewsindepth,"Welcome to ABC News In-depth, where you'll find our long-form journalism and explainers to help you understand what's going on in the world around you.

You'll find all your favourite ABC News programs: Four Corners, Foreign Correspondent, Australian Story, Planet America and selected 7.30 stories, as well as explainers and news features made just for you. Make sure you subscribe and hit the bell so you don't miss new episodes.

ABC News In-depth helps you dig a little deeper. That means looking",AU,2019-08-18T23:30:03Z,2200000,6456,936053206,"news abc ""abc news"" ""abc news Australia"" ""abc news in-depth""",https://www.youtube.com/channel/UCxcrzzhQDj5zKJbXfIscCtg
UCzx33jhpf711MTGGGPano6g,XY- Axis Education,@xyaxiseducation,Kotak 0 Balance Account Opening Link,IN,2019-01-21T14:15:45Z,1950000,1408,694980200,"Banking Finance Investment ""Government Schemes"" ""Stock Market"" ""Share Market"" Bank Loan ""Credit Card"" ""Savings Account"" ""0 Balance Account"" ""Zero Balance Account"" economy ""current affairs"" ""geo politics"" ""best credit cards"" ""best bank for savings account"" ""savings account opening"" ""bank loan"" ""instant loan apps"" ""health insurance"" ""term insurance"" ""insurance videos"" ""credit card in india"" ""state bank of india"" ""home loan"" ""car loan"" ""current account"" ""sbi 0 balance account""",https://www.youtube.com/channel/UCzx33jhpf711MTGGGPano6g
UCJzjxAoJq8hgwSp0x1ovSow,Forrest Hoffman,@forrestkhoffman,"Welcome to my channel! Im a real estate agent in Los Angeles. I’m an investor in tech, crypto and real estate. If you’re interested in buying, selling, or just getting real estate advice in the Los Angeles market reach out to me. Forrest.hoffman@cbrealty.com Hope you enjoy!





I'm not a financial advisor and all of my videos are for educational and entertainment purposes only.

Coldwell Banker

DRE# 02317269",US,2022-01-02T04:37:57.029451Z,1540,119,178041,,https://www.youtube.com/channel/UCJzjxAoJq8hgwSp0x1ovSow
UCn5N03prvdzaZxEwq3AtHAw,Commerce Wallah by PW,@commercewallahpw,"📚 Your One-Stop Solution for Commerce Education:
📖 Comprehensive syllabus coverage for Class 11th & 12th Commerce.
🎓 Live classes, doubt-solving sessions, and paper discussions.
🏆 Ace your Board Exams with Full Guidance and Confidence.
🚀 Prepare efficiently for all your 2025 Commerce goals!
",IN,2022-07-27T15:37:56.612417Z,751000,3160,139367732,"""commerce wallah by pw"" ""commerce wallah by alakh pandey"" ""commerce wallah"" ""commerce wallah by pw"" ""commerce wallah"" ""kautilya series batch 2024"" ""aarambh batch 2024"" ""physics wallah"" pw ""class 11 commerce"" ""class 12"" ""class 12 commerce"" commerce ""class 11th commerce subject"" ""best commerce channels for class 11 student"" ""class 11 best youtube channel for commerce"" ""class 12 best youtube channel for commerce"" ""class 11 accounts"" ""class 11 business studies"" ""class 12 commerce""",https://www.youtube.com/channel/UCn5N03prvdzaZxEwq3AtHAw
UCeY0bbntWzzVIaj2z3QigXg,NBC News,@nbcnews,"NBC News Digital is a collection of innovative and powerful news brands that deliver compelling, diverse and engaging news stories. NBC News Digital features NBCNews.com, MSNBC.com, TODAY.com, Nightly News, Meet the Press, Dateline, and the existing apps and digital extensions of these respective properties.  We deliver the best in breaking news, live video coverage, original journalism and segments from your favorite NBC News Shows.


Connect with NBC News:
NBC News App: https://smart.link/5d0c",,2006-07-19T20:46:03Z,11600000,84385,9073943795,"""NBC News"" News Politics ""Today Show"" ""NBC Nightly News"" ""Meet The Press"" Dateline ""Brian Williams"" nbc ""news nbc"" nbcnews ""breaking news"" ""nbc breaking news"" ""nbc news now"" ""nbc news live stream"" ""nbc latest news"" ""nbc politics"" ""nbc news breaking news"" ""live news"" ""news nbc live"" ""nbc news live"" ""nbc special report"" ""nbc news today"" ""news today"" ""nightly news"" ""nightly news nbc"" ""nbc news special report""",https://www.youtube.com/channel/UCeY0bbntWzzVIaj2z3QigXg
UCPMDhcBogBPsrGQWf5qnArg,Tech in Kannada,@techinkannada360,"ಕನ್ನಡದಲ್ಲಿ ವಿಜ್ಞಾನ ಮತ್ತು ತಂತ್ರಜ್ಞಾನದ ಬಗ್ಗೆ ತಿಳಿಯಲು ನಮ್ಮ ಯೌಟ್ಯೂಬ್ ಚಾನೆಲ್ ಗೆ ಕ್ಲಿಕ್ ಮಾಡಿ Subscribe ಮಾಡಿ,ನಿಮ್ಮ ಬೆಂಬಲ ನೀಡಿ
For business enquiries Only 
Email us at : techinkannada@gmail.com
facebook  : https://www.facebook.com/techinkannada/
tech in Kannada , we are trying to do some kannada tech videos, technical and science subjects in Kannada (ಕನ್ನಡದಲ್ಲಿ)",IN,2011-02-03T03:46:31Z,1160000,2578,184121198,"""tech kannada"" ಕನ್ನಡ bangalore karnataka ""kannada video"" ""kannada videos""",https://www.youtube.com/channel/UCPMDhcBogBPsrGQWf5qnArg
UCZHrcgv-kfi32OPUWoySt9A,Insurance Information Institute,@iiiorg,"We are the Triple-I. The trusted voice of risk and insurance; providing unique, data-driven insights to educate, elevate and connect consumers, industry professionals, public policymakers, and media.",,2007-03-26T15:28:25Z,2930,680,729489,Insurance Information Institute Coverage Homeowners Auto Consumer Protection Liability,https://www.youtube.com/channel/UCZHrcgv-kfi32OPUWoySt9A
UCVgL_VeHteGecp5nn0NRztQ,Stansberry Research,@stansberrymedia,"The official YouTube channel for Stansberry Research, an independent, subscription-based publisher of financial research, serving individual investors, registered investment advisors, hedge funds, mutual funds, and investment banks. By focusing solely on research, Stansberry Research avoids the many conflicts of interest that are inherent in traditional research and trading firms.

For more than twenty years, Stansberry Research has served millions of investors in more than 150 countries around ",US,2010-05-13T13:00:13Z,576000,1685,102480309,,https://www.youtube.com/channel/UCVgL_VeHteGecp5nn0NRztQ
UCVKYCeuR3OyO-M2rfUXHDyg,KTVB,@ktvb7,"Official YouTube channel of KTVB Idaho's News Channel 7 in Boise. Watch nearly every segment right after it airs on TV, covering everything from high school sports to development and growth in the Treasure Valley. Get more of Idaho's leading news and weather at http://www.ktvb.com",US,2006-12-23T08:15:25Z,179000,44444,151586158,"Boise Idaho News Local Crime Politics Weather ""Idaho News""",https://www.youtube.com/channel/UCVKYCeuR3OyO-M2rfUXHDyg
UCXIJgqnII2ZOINSWNOGFThA,Fox News,@foxnews,"FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. A top cable network in both total viewers and Adults 25-54, FNC has been the most-watched news channel in the country for almost two decades and according to Public Policy Polling is the most trusted television news source in the country. FNC is available in more than 89 million homes and dominates the cable news landscape, routinely notching 12 of the t",US,2006-09-19T01:48:52Z,14500000,127569,22519721432,"""Fox News"" ""Fox News Channel"" FNC ""Breaking News"" ""Live News"" ""The Five"" ""Dana Perino"" ""Greg Gutfeld"" ""Fox News Sunday"" ""Martha MacCallum"" Outnumbered ""Harris Faulkner"" ""Bill Hemmer"" ""Bret Baier"" ""Special Report"" ""Fox and Friends"" ""Shannon Bream"" ""Fox News @Night"" ""Laura Ingraham"" ""Sean Hannity"" ""Fox and Friends"" ""Jesse Watters"" Media Politics US ""Sean Hannity""",https://www.youtube.com/channel/UCXIJgqnII2ZOINSWNOGFThA
UCF4UzSd5iQP7xavdCuppQ0g,e-Tax Tutorial,@etaxtutorial,"टैक्सेशन, इन्वेस्टमेंट, फाइनेंस और बिज़नेस से संबंधित वीडियो देखने के लिए चैनल को सब्सक्राइब कर के हमारे साथ जुड़े रहे ! हम चैनल पर नए है पर इस क्षेत्र में पिछले 15 वर्षों से कार्य कर रहे है हमारे द्वारा वीडियो बनाने में पूरी सावधानी रखी जाती है और नियमों की भी पालना की जाती है ! 
Taxation, Investment, Finance , Business, Crypto Currency, Mutual Fund, Share Market, Nifty50, SIP...",IN,2022-11-20T13:12:48.874307Z,323,88,32564,,https://www.youtube.com/channel/UCF4UzSd5iQP7xavdCuppQ0g
